Page,Users,Sessions,Users % of Total,Pageviews,Unique Pageviews,Entrances,Bounce Rate
/catalog/submit/urn:uuid:e7d96eed-504c-4ede-be18-8d0e01457d8d,1,0,0.000432,1,1,0,null
/catalog/view/doi:10.5065/D6M61HDJ,1,1,0.000432,1,1,1,1
/catalog/view/doi:10.18739/A21V9H,1,1,0.000432,2,1,1,0
/catalog/view/doi:10.5065/D6GF0RQ8,1,1,0.000432,1,1,1,1
/catalog/view/doi:10.18739/A2W66984T,1,0,0.000432,1,1,0,null
/catalog/view/doi:10.5065/D6TM789K,1,1,0.000432,1,1,1,1
/catalog/view/doi:10.18739/A28C9R46N,1,1,0.000431,1,1,1,1
/catalog/view/dcx_ae9cf796-3ded-4e9b-81dc-2829878b76ba_2,1,1,0.000431,1,1,1,1
/catalog/view/urn:uuid:24d65f71-cf8f-4908-ac64-2a3063fdcb05,1,1,0.000431,1,1,1,1
/catalog/view/urn:uuid:c57780ec-a237-4186-9380-6275807dc021,1,0,0.000431,2,1,0,null
/catalog/view/doi:10.18739/A21Z41S5S,1,0,0.000431,1,1,0,null
/catalog/view/doi: 10.18739/A21R6N171,1,1,0.000431,1,1,1,1
/catalog/view/doi:10.18739/A2VH37,1,1,0.000431,1,1,1,1
/catalog/view/doi:10.18739/A2VQ2S99T,1,1,0.000431,1,1,1,1
/catalog/view/urn:uuid:3d2ed478-4485-41e3-b85a-5818cb5a8b08,1,1,0.000431,2,2,1,0
/sametime/domino/html/sametime/buildinfost75cf1.txt,1,1,0.000431,1,1,1,1
/catalog/submit/urn:uuid:8c3e5875-4a28-4cf3-9e5d-e35660f53a8f,1,0,0.000431,1,1,0,null
/catalog/view/urn:uuid:d9748b34-d1c8-4ddf-abd3-b14ac4353fcf,1,1,0.000431,1,1,1,1
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/498/14,1,1,0.00043,1,1,1,1
/catalog/view/doi:10.18739/A2JK00,1,1,0.00043,1,1,1,1
/catalog/view/doi:10.18739/A2QV3C39P,1,1,0.00043,2,2,1,1
/catalog/view/doi:10.18739/A20C4SK4J,1,1,0.00043,1,1,1,1
/news/2020/05/new-service-portals/,1,0,0.00043,2,1,0,null
/catalog/view/doi:10.5065/D6V122Z5,1,1,0.00043,1,1,1,1
/catalog/view/doi:10.18739/A21375,1,1,0.00043,1,1,1,1
/catalog/view/doi:10.5065/D6RX995F,1,1,0.00043,1,1,1,1
/catalog/view/urn:uuid:46494ff2-2eb8-4d29-bf69-9aae4c413300,1,0,0.00043,1,1,0,null
/catalog/view/doi:10.18739/A2WV64,1,1,0.00043,1,1,1,1
/catalog/view/doi:10.18739/A2GX44V3N,1,1,0.00043,1,1,1,1
/catalog/view/urn:uuid:9bfee166-0ecd-451e-9652-35f988004a74,1,1,0.00043,1,1,1,0
/catalog/view/doi:10.18739/A20G3GZ4D,1,1,0.000429,1,1,1,1
/catalog/view/doi:10.18739/A2HZ5C,1,1,0.000429,1,1,1,1
/catalog/view/doi:10.18739/A2T727G99,1,1,0.000429,1,1,1,1
/catalog/view/urn:uuid:e2c6b7c8-d656-4596-8bed-e88f9c6037d5,1,1,0.000429,1,1,1,1
/catalog/view/doi:10.18739/A2TH8BM6X,1,1,0.000429,1,1,1,0
/catalog/view/doi:10.5065/D6GT5KBZ,1,1,0.000429,1,1,1,1
/catalog/view/doi:10.18739/A2348GG12,1,1,0.000429,1,1,1,1
/catalog/view/doi:10.5065/D6BR8QBT,1,1,0.000429,1,1,1,1
/catalog/view/doi:10.18739/A2280500M,1,1,0.000429,1,1,1,1
/catalog/view/doi:10.18739/A22V59,1,1,0.000429,1,1,1,1
/catalog/view/doi:10.18739/A29G5GF09,1,1,0.000429,1,1,1,1
/catalog/view/resource_map_doi:10.18739/A2ZS2KD0Z,1,0,0.000428,2,1,0,null
/catalog/view/doi:10.18739/A2TD9N851,1,1,0.000428,1,1,1,1
/catalog/view/doi:10.18739/A2SB3WZ82,1,1,0.000428,1,1,1,1
/catalog/view/urn:uuid:d2543fc2-7fd0-45df-a5f6-fe0a600cc72e,1,1,0.000428,1,1,1,1
/catalog/view/doi:10.18739/A2D667,1,1,0.000428,1,1,1,1
/catalog/view/doi:10.5065/D65H7DBR,1,1,0.000428,1,1,1,1
/catalog/view/doi:10.18739/A2QB9V561,1,0,0.000428,1,1,0,null
/catalog/view/doi:10.18739/A2DJ58H1T,1,1,0.000428,1,1,1,1
/catalog/view/doi:10.18739/A25Q4RM71,1,1,0.000428,1,1,1,1
/catalog/view/doi:10.18739/A24M91B2W,1,1,0.000428,1,1,1,1
/catalog/view/doi:10.18739/A2D21RK15,1,1,0.000428,1,1,1,1
/catalog/view/urn:uuid:e7e6d32a-7423-4eda-b72c-77a7d3a3df9f,1,1,0.000428,1,1,1,1
/catalog/view/urn:uuid:eae51f12-7d79-456d-960b-2d9f2a104355,1,0,0.000427,3,1,0,null
/catalog/view/doi:10.18739/A2CW0J,1,0,0.000427,1,1,0,null
/catalog/view/doi:10.18739/A2W950N93,1,1,0.000427,1,1,1,1
/catalog/view/doi:10.18739/A2RX93D5R,1,1,0.000427,1,1,1,1
/catalog/view/resource_map_urn:uuid:9ab693a3-f811-4c18-a393-ecdebce187e8,1,0,0.000427,1,1,0,null
/catalog/view/urn:uuid:728e12f4-8451-4795-8e30-e746bd426551,1,0,0.000427,1,1,0,null
/catalog/portals/ALASKA_meteo_flux_data,1,0,0.000427,1,1,0,null
/catalog/view/urn:uuid:d59c96a8-2a88-4a0d-adb6-9973fdec7b67,1,1,0.000427,1,1,1,1
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/20033/7,1,1,0.000427,1,1,1,1
/catalog/view/dcx_9dc0329c-ff1e-4161-b284-c7e90d97ebfc_2,1,1,0.000427,1,1,1,1
/catalog/view/doi:10.5067/AQUA/MODIS_OC.2014.0,1,1,0.000427,1,1,1,1
/catalog/view/urn:uuid:808794d8-808f-44f1-afa2-0d33a1983333,1,1,0.000427,1,1,1,1
/catalog/view/doi:10.5065/D6H9939C,1,1,0.000426,1,1,1,1
/catalog/view/doi:10.5065/D67W6993,1,1,0.000426,1,1,1,1
/catalog/view/doi:10.18739/A2BC3SZ1R,1,0,0.000426,3,1,0,null
/catalog/view/doi:10.18739/A2PN8XG1W,1,1,0.000426,1,1,1,1
/catalog/view/urn:uuid:7fb6aceb-289c-44fc-b080-7d9a299124db,1,1,0.000426,1,1,1,1
/catalog/view/urn:uuid:8e8ffac1-f74d-4d67-a269-cd268844418f,1,0,0.000426,5,2,0,null
/catalog/view/doi:10.5065/D67P8WKD,1,1,0.000426,1,1,1,1
/catalog/view/urn:uuid:dbe14f05-ab7d-40ce-8e97-895606ff3678,1,1,0.000426,1,1,1,1
/catalog/view/doi:10.18739/A2JD4PP8W,1,1,0.000426,1,1,1,1
/catalog/view/doi:10.5065/D6KD1W2C,1,1,0.000426,1,1,1,1
/catalog/view/doi:10.18739/A2W08WH0R,1,1,0.000426,1,1,1,1
/catalog/view/doi:10.5065/D60R9MH3,1,1,0.000426,1,1,1,1
/catalog/view/doi:10.18739/A2HP7C,1,0,0.000425,1,1,0,null
/catalog/view/doi:10.5065/D66W985Q,1,1,0.000425,1,1,1,1
/catalog/edit/portals/moulin,1,0,0.000425,3,1,0,null
/catalog/view/doi:10.18739/A27H1DM79,1,1,0.000425,1,1,1,1
/catalog/view/doi:10.18739/A2TT4FT30,1,1,0.000425,1,1,1,1
/catalog/view/doi:10.18739/A2PR7M,1,1,0.000425,1,1,1,1
/catalog/view/doi:10.5065/D69S1P5J,1,0,0.000425,1,1,0,null
/catalog/view/doi:10.18739/A2J960930,1,0,0.000425,1,1,1,null
/tag/coretrustseal/,1,0,0.000425,1,1,0,null
/catalog/view/urn:uuid:0c76d8bd-1c58-4c3c-ae8e-74bbb7239fa5,1,0,0.000425,1,1,0,null
/catalog/view/doi:10.18739/A2H37H,1,1,0.000425,1,1,1,1
/catalog/view/doi:10.5065/D6WQ01XR,1,1,0.000425,2,1,1,0
/catalog/view/doi:10.18739/A2F956,1,1,0.000424,1,1,1,1
/catalog/view/doi:10.18739/A2PC2T86B,1,0,0.000424,2,1,0,null
/catalog/view/doi:10.18739/A2G737436,1,1,0.000424,1,1,1,1
/catalog/view/urn:uuid:740f4a28-1f66-40d0-812f-69238b8305d2,1,0,0.000424,4,1,0,null
/catalog/view/doi:10.18739/A22Z4Z,1,1,0.000424,1,1,1,1
/catalog/view/doi:10.18739/A27N7J,1,1,0.000424,1,1,1,1
/catalog/view/doi:10.5065/D6VD6WMX,1,1,0.000424,1,1,1,1
/catalog/view/doi:10.5065/D6FF3QGJ,1,1,0.000424,1,1,1,1
/catalog/view/urn:uuid:ea5e22c0-e3f9-4299-817d-00da01204258,1,0,0.000424,2,1,0,null
/catalog/view/dcx_c6b2308c-ddfe-4163-91a2-583853cefbea_3,1,1,0.000424,1,1,1,1
/catalog/view/doi:10.5065/D6SX6B8C,1,1,0.000424,1,1,1,1
/catalog/view/doi:10.18739/A2RN30808,1,1,0.000424,1,1,1,1
/catalog/view/doi:10.18739/A2124P,1,1,0.000424,1,1,1,1
/catalog/view/urn:uuid:ef132a18-1aea-4c90-95c0-9f67f5ef590f,1,2,0.000423,4,3,2,0.5
/catalog/view/doi:10.18739/A2TM72174,1,1,0.000423,1,1,1,1
/catalog/view/doi:10.18739/A2H28J,1,1,0.000423,1,1,1,1
/catalog/view/doi:10.5065/D67M0617,1,1,0.000423,1,1,1,1
/catalog/submit/urn:uuid:aa40d7cb-610b-414c-9b7d-aa137c84ae9d,1,0,0.000423,1,1,0,null
/catalog/view/urn:uuid:c93e4a9d-b267-4f27-8ac0-c678069f88ba,1,1,0.000423,1,1,1,1
/catalog/view/doi:10.18739/A2H529,1,1,0.000423,1,1,1,1
/catalog/view/doi:10.5065/D6KK98XW,1,1,0.000423,1,1,1,1
/catalog/view/doi:10.18739/A23Z61,1,1,0.000423,1,1,1,1
/catalog/view/urn:uuid:2aa1603c-431e-46b6-b4e5-087afefd9c75,1,0,0.000423,1,1,0,null
/catalog/view/doi:10.18739/A2QR9P,1,0,0.000423,1,1,0,null
/catalog/view/doi:10.18739/A26Q1SH4T,1,1,0.000423,1,1,1,1
/catalog/view/doi:10.5065/D6ZW1J3X,1,1,0.000422,1,1,1,1
/catalog/view/doi:10.18739/A25J88,1,1,0.000422,1,1,1,1
/catalog/view/doi:10.18739/A2FJ29D2J,1,1,0.000422,1,1,1,1
/catalog/view/doi:10.18739/A2BV8X,1,1,0.000422,1,1,1,1
/catalog/view/urn:uuid:6999dc3f-ae82-497b-b80e-749e3c0798cf,1,0,0.000422,2,1,0,null
/catalog/view/doi:10.18739/A24X0Q,1,2,0.000422,3,3,2,0
/catalog/view/doi:10.5065/D64X55W3,1,1,0.000422,1,1,1,1
/catalog/view/resource_map_urn:uuid:a921c5ee-6325-4084-a4b7-77935d8f9fc3,1,0,0.000422,1,1,0,null
/catalog/view/doi:10.18739/A2FC00,1,1,0.000422,1,1,1,1
/catalog/view/urn:uuid:fde7a66f-7acb-4ac1-b997-aed9601b7204,1,0,0.000422,3,1,0,null
/catalog/view/doi:10.18739/A2JW86N61,1,1,0.000422,1,1,1,1
/catalog/view/urn:uuid:f31fe2b5-c4d2-44b7-87e9-b84d382755a3,1,1,0.000422,1,1,1,0
/catalog/view/urn:uuid:a316ec32-1c47-4b5c-bf0e-5914a9015a68,1,0,0.000421,1,1,0,null
/catalog/view/urn:uuid:8ce5340d-d84d-483b-aaa7-3b66b27fc738,1,1,0.000421,1,1,1,1
/catalog/profile/http://orcid.org/0000-0001-6618-3928,1,0,0.000421,3,2,0,null
/catalog/view/urn:uuid:a9661dbd-e071-4f15-b1fb-b26e53631e99,1,1,0.000421,1,1,1,1
/catalog/view/doi:10.5065/D6J964FR,1,1,0.000421,1,1,1,1
/catalog/view/urn:uuid:24d0078e-e186-4146-80cd-2e793a030d2f,1,0,0.000421,1,1,0,null
/catalog/view/doi:10.18739/A2NS0KZ2J,1,1,0.000421,1,1,1,1
/catalog/portals/reportcard/Value-Tree-Analysis,1,0,0.000421,1,1,0,null
/catalog/view/doi:10.18739/A2094S,1,1,0.000421,1,1,1,1
/catalog/view/doi:10.18739/A20C4SK32,1,1,0.000421,1,1,1,1
/catalog/view/doi:10.18739/A2KW57J7R,1,1,0.000421,1,1,1,1
/catalog/submit/urn:uuid:04cfc556-aee1-42e3-95d4-e7fbcdb7d47f,1,0,0.000421,1,1,0,null
/catalog/view/urn:uuid:1c8f3b1c-2124-424b-a690-b2c95302f6d8,1,0,0.000421,1,1,0,null
/catalog/view/resource_map_doi:10.18739/A2Z90Z,1,0,0.00042,1,1,0,null
/catalog/view/resource_map_urn:uuid:12853e1d-f541-44b4-8651-f2ec7fe673ea,1,0,0.00042,1,1,0,null
/catalog/view/urn:uuid:21ecb4e0-6a9a-441d-b24e-ee2933cd0a50,1,0,0.00042,1,1,0,null
/catalog/submit/urn:uuid:52f96f45-c1d5-4768-879f-f52f14888df1,1,0,0.00042,1,1,0,null
/catalog/view/doi:10.18739/A2RB6W22B,1,1,0.00042,1,1,1,1
/catalog/view/doi:10.18739/A2C53F20Q,1,1,0.00042,1,1,1,1
/catalog/view/doi:10.5065/D6JW8BZK,1,1,0.00042,1,1,1,1
/catalog/view/doi:10.18739/A23X83M2Q,1,1,0.00042,1,1,1,1
/catalog/portals/QGreenland/,1,0,0.00042,2,1,0,null
/author/semnacher/,1,1,0.00042,1,1,1,1
/catalog/submit/urn:uuid:40d48aaf-04a7-43b9-9d85-b67b29432d96,1,0,0.00042,1,1,0,null
/catalog/view/urn:uuid:d7940abe-707e-49ed-a23d-e4d058b840a0,1,0,0.00042,6,3,0,null
/catalog/view/doi:10.18739/A20K69,1,1,0.00042,1,1,1,1
/catalog/view/urn:uuid:2e352c14-24ed-4da7-b805-000b3c90de69,1,0,0.000419,1,1,0,null
/catalog/view/doi:10.5065/D69021X0,1,1,0.000419,1,1,1,1
/catalog/profile/http://orcid.org/0000-0003-3515-6710,1,0,0.000419,4,3,0,null
/catalog/view/dcx_cfd693a6-e55f-4090-a416-0704604c7df1_2,1,1,0.000419,1,1,1,1
/catalog/submit/doi:10.18739/A2NV99B09,1,0,0.000419,2,1,0,null
/catalog/view/doi:10.18739/A2K06X17Q,1,1,0.000419,1,1,1,1
/catalog/view/doi:10.5065/D6F769QS,1,1,0.000419,1,1,1,1
/catalog/view/doi:10.5065/D6CN720C,1,1,0.000419,1,1,1,1
/catalog/view/urn:uuid:80507ba0-90c1-483a-8b14-fe99eea5c98f,1,1,0.000419,1,1,1,1
/catalog/view/doi:10.5065/D67S7KVX,1,1,0.000419,1,1,1,1
/catalog/view/doi:10.5065/D61834KD,1,1,0.000419,1,1,1,1
/catalog/view/resource_map_doi:10.18739/A2XC6M,1,1,0.000419,1,1,1,0
/catalog/view/urn:uuid:1afc726a-42c9-4913-810a-f7c8fba58c51,1,0,0.000419,1,1,0,null
/catalog/view/resource_map_urn:uuid:c09b285a-63ab-4bfb-b45c-fb53ff3fdd8f,1,0,0.000418,2,1,0,null
/catalog/view/doi:10.18739/A2JS9H808,1,1,0.000418,1,1,1,1
/catalog/view/dcx_3661f742-1388-4879-b432-dcd845b0b2e4_2,1,1,0.000418,1,1,1,1
/catalog/view/doi:10.5065/D6R20ZG9,1,1,0.000418,1,1,1,1
/catalog/submit/urn:uuid:e07e99ba-3fff-4a2c-8f6b-ca66b9320f79,1,0,0.000418,1,1,0,null
/catalog/view/doi:10.18739/A27D2Q76Z,1,1,0.000418,1,1,1,1
/catalog/edit/portals/permafrost,1,0,0.000418,1,1,0,null
/catalog/view/resource_map_urn:uuid:712d39ca-fc2a-48ba-ba51-d5694b5108f6,1,0,0.000418,1,1,0,null
/catalog/view/doi:10.18739/A2C391,1,1,0.000418,1,1,1,1
/catalog/view/doi:10.18739/A2Z82C,1,1,0.000418,1,1,1,1
/catalog/view/doi:10.18739/A2MT01,1,1,0.000418,1,1,1,1
/catalog/profile/http://orcid.org/0000-0003-2004-4783,1,0,0.000418,1,1,0,null
/catalog/view/urn:uuid:8c3e5875-4a28-4cf3-9e5d-e35660f53a8f,1,0,0.000418,4,1,0,null
/catalog/view/urn:uuid:52f96f45-c1d5-4768-879f-f52f14888df1,1,1,0.000417,2,2,1,0
/catalog/view/doi:10.18739/A24X54G2H,1,3,0.000417,3,3,3,1
/catalog/quality/doi:10.18739/A2PS6K,1,1,0.000417,1,1,1,1
/catalog/view/doi:10.18739/A2P26Q37R,1,0,0.000417,1,1,0,null
/catalog/view/urn:uuid:05f950f6-914d-4cf7-91ff-da6116cbb271,1,2,0.000417,5,3,2,0
/catalog/view/doi:10.18739/A24S9R,1,1,0.000417,1,1,1,1
/blog/2018/03/dataset-highlight-data-provenance-and-arctic-soil-bacteria/,1,1,0.000417,1,1,1,0
/catalog/portals/moulin,1,0,0.000417,1,1,0,null
/history/,1,0,0.000417,1,1,0,null
/catalog/submit/urn:uuid:835a7c67-5d78-4946-9d40-e70aa2f811c8,1,0,0.000417,1,1,0,null
/catalog/submit/urn:uuid:580c9835-1354-4ceb-9498-a09589cea5e7,1,0,0.000417,1,1,0,null
/catalog/view/urn:uuid:0aa853c8-ea1c-4fde-a11c-266b2dd266ab,1,0,0.000417,1,1,0,null
/catalog/view/resource_map_doi:10.18739/A2222R69C,1,0,0.000417,2,1,0,null
/catalog/submit/doi:10.5194/tc-11-1607-2017,1,0,0.000416,1,1,0,null
/catalog/view/doi:10.18739/A2Z60C268,1,1,0.000416,1,1,1,1
/catalog/view/doi:10.5065/D6KS6PQ3,1,0,0.000416,1,1,0,null
/catalog/view/urn:uuid:9a2a41a5-5d31-4612-92f1-6cccf15a5ad7,1,0,0.000416,1,1,0,null
/catalog/view/doi:10.18739/A25D8NF2J,1,0,0.000416,1,1,0,null
/catalog/view/doi:10.18739/A2CG1S,1,1,0.000416,1,1,1,1
/catalog/view/doi:10.18739/A2V97ZS0K,1,1,0.000416,1,1,1,1
/catalog/view/doi:10.18739/A2G24Q,1,1,0.000416,1,1,1,1
/catalog/view/doi:10.18739/A2MW28F9Z,1,1,0.000416,1,1,1,1
/catalog/view/urn:uuid:85027994-5da6-4211-9413-7ec6a7b6021b,1,0,0.000416,4,1,0,null
/catalog/view/doi:10.18739/A2PJ8X,1,1,0.000416,1,1,1,1
/catalog/view/resource_map_urn:uuid:bec24f16-2ee2-4b1e-a278-66d4b3c7f7e1,1,1,0.000416,3,2,1,0
/catalog/view/urn:uuid:94f3c9a6-a065-4ede-a1fd-ad2222b58bee,1,0,0.000416,1,1,0,null
/catalog/view/urn:uuid:4c739192-83eb-4004-9511-7cdb33516c5c,1,1,0.000415,1,1,1,1
/catalog/view/doi:10.18739/A22R3NX1Z,1,0,0.000415,1,1,0,null
/catalog/view/doi:10.18739/A2R20RW0F/,1,0,0.000415,1,1,0,null
/catalog/view/doi:10.18739/A20V89H5P,1,1,0.000415,2,2,1,1
/catalog/view/urn:uuid:8f49c173-36c1-487e-a259-55b377accc10.,1,1,0.000415,1,1,1,1
/catalog/profile/http://orcid.org/0000-0001-8888-547X/s=settings/s=portals,1,1,0.000415,6,5,1,0
/catalog/view/doi:10.18739/A2513TW4Q,1,1,0.000415,1,1,1,1
/catalog/view/doi:10.18739/A2KS6J50H,1,1,0.000415,1,1,1,1
/catalog/view/doi:10.5065/D6RJ4GK6,1,0,0.000415,1,1,0,null
/?s=19139,1,0,0.000415,1,1,0,null
/catalog/view/doi:10.18739/A2445HC19,1,1,0.000415,1,1,1,1
/catalog/view/doi:10.5065/D60Z71D1,1,0,0.000415,3,1,0,null
/catalog/submit/urn:uuid:41267bf8-ac94-4312-95b1-7f8a2f6cee1a,1,0,0.000415,1,1,0,null
/catalog/submit/urn:uuid:5a90137c-5caf-4a5e-a014-aaefa20b7f0a,1,0,0.000414,2,2,0,null
/catalog/view/doi:10.18739/A24746R8J,1,1,0.000414,1,1,1,1
/q-and-a/?back=https://www.google.com/search?client=safari&as_qdr=all&as_occt=any&safe=active&as_q=can+you+GB+converted+from+one+from+another+in+in+transfer+from+Arctic+to+another&channel=aplab&source=a-app1&hl=en,1,1,0.000414,1,1,1,1
/catalog/quality/doi:10.18739/A26T0GX06,1,0,0.000414,1,1,0,null
/catalog/view/urn:uuid:d08cde46-bbce-40bf-a2d5-d095c61c5675,1,1,0.000414,1,1,1,1
/catalog/submit/urn:uuid:3c6cbfb7-9b8e-4087-bf5a-2ea64aa1baa4,1,0,0.000414,1,1,0,null
/catalog/view/resource_map_doi:10.18739/A20Z70X50,1,0,0.000414,1,1,0,null
/catalog/view/doi:10.18739/A2TM7216N,1,1,0.000414,1,1,1,1
/catalog/view/doi:10.18739/A2BR8MG70,1,1,0.000414,1,1,1,1
/catalog/view/urn:uuid:a1d96466-c0dc-4cff-9edf-0eb670b516b2,1,2,0.000414,9,7,2,0
/catalog/view/urn:uuid:7c6be1d8-031a-49de-8d30-3661692955cf,1,0,0.000414,1,1,0,null
/catalog/view/urn:uuid:580c9835-1354-4ceb-9498-a09589cea5e7,1,0,0.000414,1,1,0,null
/catalog/view/urn:uuid:0ad50aca-7296-4701-9acb-d478976b5ae0.,1,1,0.000414,1,1,1,1
/catalog/submit/urn:uuid:1032f9d0-512e-4bdb-b4ae-7247d9c12e6b,1,0,0.000413,1,1,0,null
/catalog/view/doi:10.18739/A2WM13T2S,1,0,0.000413,1,1,0,null
/catalog/quality/urn:uuid:fded2f2d-c6f3-4104-9831-80b6b1214da1,1,0,0.000413,1,1,0,null
/catalog/view/doi:10.18739/A2H41JN2P,1,1,0.000413,1,1,1,1
/catalog/view/doi:10.18739/A23J3918S,1,1,0.000413,1,1,1,1
/catalog/view/urn:uuid:775fb90d-6723-49b2-a3d9-b42147e5fc3a,1,2,0.000413,12,1,0,0
/catalog/view/urn:uuid:22ff1064-4c37-4197-a43f-ba78800a0537,1,0,0.000413,3,1,0,null
/catalog/view/doi:10.18739/A22S2G,1,0,0.000413,1,1,0,null
/catalog/view/doi:10.18739/A2ZS2KD0Z,1,0,0.000413,1,1,0,null
/catalog/view/urn:uuid:cc38db4a-16fe-4aec-bbab-773fd84b6752,1,1,0.000413,1,1,1,1
/catalog/view/doi:10.18739/A2CN6Z04X,1,1,0.000413,1,1,1,1
/team/?preview_id=32&preview_nonce=674ba37f52&preview=true,1,1,0.000413,12,2,1,1
/catalog/view/doi:10.5065/D65T3HKQ,1,0,0.000413,1,1,0,null
/catalog/view/resource_map_doi:10.18739/A2TK8H,1,0,0.000413,2,2,0,null
/catalog/view/doi:10.5065/D6VX0DM1,1,1,0.000412,1,1,1,1
/catalog/view/doi:10.5065/D65T3HJ8,1,1,0.000412,1,1,1,1
/catalog/view/doi:10.18739/A2PG1HP55,1,1,0.000412,1,1,1,1
/catalog/view/doi:10.5065/D6CJ8BM3,1,1,0.000412,2,1,1,0
/catalog/view/urn:uuid:44ec643b-d856-405c-8109-4f3d51a55f32.,1,1,0.000412,1,1,1,1
/catalog/view/doi:10.18739/A20R9M49R,1,1,0.000412,1,1,1,1
/catalog/view/urn:uuid:55396eb2-053b-4c98-8185-e58e423cec19,1,1,0.000412,1,1,1,1
/catalog/view/urn:uuid:17d52fdd-111d-40ae-a971-0f07db0704c3,1,4,0.000412,6,4,4,0.25
/catalog/view/doi:10.18739/A2DR6R,1,1,0.000412,1,1,1,1
/catalog/view/doi:10.5065/D6FQ9TN2,1,0,0.000412,1,1,0,null
/catalog/quality/doi:10.18739/A2BV79W4V,1,1,0.000412,1,1,1,1
/catalog/view/dcx_b046c966-3ba3-47ac-bb91-3b8a20c35dea_2,1,1,0.000412,1,1,1,1
/catalog/view/doi: 10.18739/A21Z41S5S,1,0,0.000412,1,1,0,null
/catalog/view/urn:uuid:f8417a4e-87d2-49fe-be8f-7941a40f0abd,1,1,0.000411,1,1,1,1
/catalog/view/dcx_c663166a-809f-48bc-a818-156232ccc18c_2,1,1,0.000411,1,1,1,1
/catalog/view/doi:10.18739/A2CD5M,1,1,0.000411,1,1,1,1
/catalog/view/doi:10.5065/D62Z13MW,1,1,0.000411,1,1,1,1
/catalog/view/urn:uuid:7fcf1d86-e69d-45d9-ae2b-709e7f86e0a8,1,0,0.000411,2,2,0,null
/catalog/view/doi:10.5065/D6HH6H5G,1,1,0.000411,1,1,1,1
/catalog/view/urn:uuid:ceb7cdf5-d371-41f7-ae25-6eb8fe385286,1,0,0.000411,3,1,0,null
/catalog/submit/urn:uuid:186030d5-9681-40ea-a630-a6152e5e6349,1,0,0.000411,1,1,0,null
/catalog/view/doi:10.18739/A25Q4RM33,1,0,0.000411,2,2,0,null
/catalog/view/doi:10.18739/A2C95K,1,1,0.000411,1,1,1,1
/catalog/submit/urn:uuid:01c59f45-27dc-4350-93bd-6647c1b532a9,1,0,0.000411,1,1,0,null
/catalog/view/doi:10.18739/A29F9V,1,1,0.000411,1,1,1,1
/catalog/view/doi:10.18739/A27S7HS3W,1,0,0.000411,1,1,0,null
/catalog/view/doi:10.18739/A28Z22,1,1,0.000411,1,1,1,1
/portal/report-card,1,0,0.00041,1,1,0,null
/catalog/view/doi:10.18739/A2G08J,1,1,0.00041,1,1,1,1
/catalog/view/doi:10.18739/A2PR7MV08,1,1,0.00041,1,1,1,1
/catalog/view/urn:uuid:eecbdcfb-6b9f-4fe3-9181-e466f8054958,1,0,0.00041,4,1,0,null
/catalog/view/doi:10.18739/A2N58CM2D,1,1,0.00041,1,1,1,1
/catalog/view/doi:10.18739/A2QS8N,1,1,0.00041,1,1,1,1
/catalog/view/doi:10.18739/A2MR6M,1,1,0.00041,1,1,1,1
/catalog/view/doi:10.5065/D61V5C26,1,1,0.00041,1,1,1,1
/catalog/view/doi:10.5065/D6J38QN5,1,1,0.00041,1,1,1,0
/catalog/submit/urn:uuid:57a46c53-d3d2-4317-9da2-59eb23f1b92c,1,0,0.00041,3,1,0,null
/catalog/view/doi:10.18739/A28P5V957,1,1,0.00041,1,1,1,1
/catalog/view/urn:uuid:369360f1-e223-4525-8cd0-94ed524b0395,1,1,0.00041,3,2,1,1
/catalog/view/doi:10.5065/D6JM27S2,1,1,0.00041,1,1,1,1
/catalog/view/doi:10.18739/A24072,1,1,0.00041,1,1,1,1
/catalog/view/urn:uuid:506adab0-b51a-45b4-af1e-d9e58fd22a01,1,1,0.000409,1,1,1,1
/catalog/view/resource_map_urn:uuid:a316ec32-1c47-4b5c-bf0e-5914a9015a68,1,0,0.000409,5,2,0,null
/catalog/view/doi:10.18739/A2QZ22H6J,1,1,0.000409,1,1,1,1
/catalog/view/doi:10.18739/A25Q4RM4K,1,1,0.000409,1,1,1,1
/catalog/view/urn:uuid:8af37aef-a687-4eb4-a0c5-31d10d7ee6c8,1,0,0.000409,3,2,0,null
/catalog/view/resource_map_doi:10.18739/A2MP8P,1,1,0.000409,1,1,1,0
/catalog/view/doi:10.18739/A2J36F,1,1,0.000409,1,1,1,1
/catalog/view/urn:uuid:c61a1a9b-cd50-45d7-96a8-c334f7aa70e3,1,1,0.000409,1,1,1,1
/catalog/view/doi:10.18739/A20298,1,1,0.000409,1,1,1,1
/catalog/view/doi:10.5065/D6JM27TH,1,1,0.000409,1,1,1,1
/catalog/view/urn:uuid:6bd37e8a-4787-4f27-9114-b7ff62b020c1,1,0,0.000409,1,1,0,null
/catalog/view/urn:uuid:7a099a86-bab9-44bc-b9e1-636b9705e23a,1,0,0.000409,1,1,0,null
/catalog/view/urn:uuid:e58b2369-0701-4dac-b3c6-b8e15a0cd187,1,0,0.000409,2,1,0,null
/news/2020/04/arctic-data-center-is-core-trust-seal-certified/,1,0,0.000409,1,1,0,null
/catalog/view/doi:10.5065/D6GB2260,1,1,0.000408,2,1,1,0
